album_id,album_name,album_total_tracks,album_type,album_release_date,album_label,album_popularity
7AFsTiojVaB2I58oZ1tMRg,Raising Hell,12,album,1986-05-15,Arista,66
2fgCz9kQCDy0miERCy0sCJ,The Age Of Plastic,11,album,1980-01-10,Universal-Island Records Ltd.,62
4VRXqPaa2ZTwC2AG364RWO,No End in Sight: The Very Best of Foreigner,32,compilation,2008-07-08,Rhino,55
3iaUAs1zHrPBaYIpLmskEV,Tom's Diner,4,single,1987-01-01,A&M,49
3apQZbgVql9mHJlp43jk5D,METAMORPHOSIS,1,single,2021-11-25,INTERWORLD,78
3iqdAcelKcHA5cdJXse2Gr,WORTH NOTHING (feat. Oliver Tree) [Fast & Furious: Drift Tape/Vol 1],3,single,2023-01-26,APG Inc – FF10,71
68GI09qAs2XLJmA3hj5K7y,Murder In My Mind,2,single,2022-01-21,Kordhell,77
2FD6g8bXEn2uQMYbeqqoCg,Just Wanna Rock,1,single,2022-10-17,Generation Now/Atlantic,75
6oECjagksATHu2UaclXrq1,Doja,1,single,2022-07-21,Central Cee,76
6xwrN7rxXUYGogRCLlYhvv,Road to CASABLANCO.,9,album,2023-05-05,"Legendbound, LLC / Def Jam Recordings",63
6wTyGUWGCilBFZ837k5aRi,SAVAGE MODE II,15,album,2020-10-02,"Slaughter Gang, LLC/Epic/Boominati Worldwide/Republic",84
00MzZpBeVYJBvnt6dKrvS4,Spinnin,1,single,2022-10-21,4 of Clubs LLC,60
3cf4iSSKd8ffTncbtKljXw,"Honestly, Nevermind",14,album,2022-06-17,OVO,82
2uDTi1PlpSpvAv7IRAoAEU,HIGHEST IN THE ROOM,1,single,2019-10-04,Cactus Jack / Epic,74
3HqmX8hGcbbQZODgayNEYx,family ties (with Kendrick Lamar),1,single,2021-08-27,Columbia,65
3lMWNCoEQzdbb9lSZa5gv9,Ambition For Cash,1,single,2021-10-01,Paper Route EMPIRE,59
52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,16,album,2019-12-06,Atlantic Records,76
750APP0eKVlcgOxaZnBnVt,Too Hard,16,album,2017-12-01,Quality Control Music (Caroline),74
5MS3MvWHJ3lOZPLiMxzOU6,Her Loss,16,album,2022-11-04,OVO / Republic Records,87
1ATL5GLyefJaxhQzSPVrLX,Scorpion,25,album,2018-06-29,Cash Money/Drake LP6,85
1pFaEu56zqpzSviJc3htZN,"Lemonade (feat. Gunna, Don Toliver & NAV)",1,single,2020-08-14,Internet Money Records/ TenThousand Projects,64
36jrqYRpGVpJqztuqCii22,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",1,single,2020-06-24,Generation Now/Atlantic,64
6tE9Dnp2zInFij4jKssysL,I NEVER LIKED YOU,16,album,2022-04-29,Epic/Freebandz,81
3SpBlxme9WbeQdI9kx7KAV,Certified Lover Boy,21,album,2021-09-03,OVO,86
5oBYG6dEI2Er6EeLnmonGE,Whoopty,1,single,2020-08-20,CJ Music Group/T-Series,62
02uWB8Kekadkl3yGBoOOcx,DS4EVER,20,album,2022-01-13,300 Entertainment,77
622NFw5Yk0OReMJ2XWcXUh,INDUSTRY BABY (feat. Jack Harlow),1,single,2021-07-23,Columbia,71
3MKvhQoFSrR2PrxXXBHe9B,Music To Be Murdered By - Side B (Deluxe Edition),36,album,2020-12-18,Shady/Aftermath/Interscope Records,70
2Dbe9L757CSQbhnbW5PVSH,Paradise Again,17,album,2022-04-15,Republic Records,77
0kxA9Bc8pamypR5GYXmeti,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,11,album,2021-10-30,Atlantic/Sniper Gang,64
26z5llzd194mcCZHADWd6k,Love Sick,16,album,2023-02-24,Cactus Jack / Atlantic,75
44aG7QLYLGotCTlu5Fc2J7,Bad Memories (feat. Elley Duhé & FAST BOY),1,single,2022-07-22,Universal-Island Records Ltd.,74
6uk3hBYbrMsSzufADPjv9K,Area Codes,1,single,2023-03-17,Atlantic Records,76
47Thm1tltjJVofuRumhfmi,Who is Nardo Wick?? (Deluxe),30,album,2022-07-22,Flawless Ent./RCA Records,66
4tokbQaFXRrq8keVGBD9vb,Motley Crew,1,single,2021-07-09,Republic Records,66
0CQzO0dUktGpymhtvrIXqW,In Ha Mood,1,single,2023-01-06,10K Projects/Capitol Records,69
3SdFuYwyWoq7kuaHdTDcyD,Goosebumps (Remix),1,single,2021-01-15,Cactus Jack / Epic,70
4cAAsw7mPkGt15GXQzWlrM,Players,1,single,2022-11-30,Uptown / Republic Records,75
6moZ4sNThthUAwCklyuPY8,Ferrari,1,single,2022-04-01,Universal-Island Records Ltd.,74
3oDobVNZ3U9BpxOdokk0fL,CALL DA FIREMAN,3,single,2023-05-05,South Coast Music Group/Interscope Records,68
72r4dr0xDsXOWRwP2o7ZIP,Nail Tech,2,single,2022-02-18,Generation Now/Atlantic,59
77wWx9sOCJiy0wcn0P44NO,10:35,1,single,2022-11-03,Atlantic Records,73
1vTHLsE6MttzdRfg2ZkU4I,Little Girl Gone,1,single,2023-04-21,Chinchilla Music,68
3RQQmkQEvNCY4prGKE6oc5,Un Verano Sin Ti,23,album,2022-05-06,Rimas Entertainment LLC,95
1MgW79L1nRyxWHOCu4nxR9,PLAYA DEL INGLÉS,1,single,2022-12-15,WM Spain,65
59YcRgHMJ2jyNEv7kR12rn,CHAMPIONS,2,single,2023-02-03,Warner Records,52
0lvoLgzBquqlIQyVnXD2Jo,Go Hard,1,single,2023-05-03,Quality Control Music/Motown Records,67
2Q7WBQ794rA9ISPLfqdKjK,Princess Diana (with Nicki Minaj),1,single,2023-04-14,10K Projects/Capitol Records,74
1VxVQAgekwkFo8yoXvFZ8o,B4 AVA,7,album,2021-12-10,Highbridge the Label / Atlantic Records,63
43dl8hP5uNN9s6YeeJA5fv,DÁKITI,1,single,2020-10-30,Rimas Entertainment LLC,72
6GJu4TM1Ef6tJifKzRS9D3,Thunder,1,single,2021-05-07,GEKAI,50
1jbRY71konakrKvDUiW7Rp,Give It To Me (Full Vocal Mix),1,single,2021-10-22,Cr2 Records,75
6pOiDiuDQqrmo5DbG0ZubR,MONTERO,15,album,2021-09-17,Columbia,80
5jhbLeXH1a3SRSOg84GSUn,SUPERMODEL,1,single,2022-05-13,Epic,64
2Q5DPv9uliinOBSdNooIe3,Vegas (From the Original Motion Picture Soundtrack ELVIS),1,single,2022-05-06,Kemosabe Records/RCA Records,70
2npvQTpyjLtapBWTNTNlqn,Belly Dancer,1,single,2022-02-18,Musical Freedom,73
2NIChqkijGw4r4Dqfmg0A3,Kernkraft 400 (A Better Day),1,single,2022-06-17,Virgin,66
7kJhB3zZiALyIaWRGO3rwE,Bel Mercy,1,single,2022-12-02,FFRR,65
4l9wMVL4XAM5jPMXP5RAbL,Move Your Body,1,single,2021-10-29,Musical Freedom,69
6LOhj1aK7vkGHJXtKU16PN,La Jumpa,1,single,2022-11-30,Rimas Entertainment LLC.,72
6LIsvePgAs2LVJHcWub3Sj,Ritmo,2,single,2021-08-13,Another Rhythm,61
31ItlZnLUC9S5wChTbE8Ew,Hanging With Wolves,1,single,2022-12-09,Only The Family / EMPIRE,57
2jiMeC1iUWVYmvXSIiO8ks,Turn On The Lights again.. (feat. Future),1,single,2022-07-29,Atlantic Records UK,64
213G7PRCQ5lTQEBMx7qqbW,Lift Me Up,1,single,2021-11-19,Last Kings Music / EMPIRE,58
3hUV4shxjzrCGFtJgBOF82,Heute Nacht,1,single,2022-10-14,Revealed Recordings,62
5c3YGhnf058Op4YviM73wn,Call It Love,1,single,2022-09-16,Virgin,72
4d0a5uamW9NWRc1KXFeErI,Run,1,single,2021-05-05,Mosley Music/Interscope Records,63
0zCHOD0Z8yOrIP1fw7u1J6,Red Ruby Da Sleeze,1,single,2023-03-03,Republic Records,68
278z9UXJaMNDH9Bel9uAxV,The Motto,1,single,2021-11-04,Atlantic Records,71
060SvgMzLKrNzpvVLK5gSo,Drugs From Amsterdam,1,single,2022-09-16,Island Records UK / Republic Records / Virgin Records Germany,67
6YVJQPJNzHbqgBblpMSPUi,Rumble,1,single,2023-01-04,OWSLA/Atlantic,61
6CTjQWx50yUs4wNu95cnlM,Tell Me Why (MEDUZA Remix),2,single,2022-09-02,Axtone Records,68
3xDukGLEHBX2uylxb6S9jc,My Heart Goes (La Di Da),1,single,2021-08-24,Polydor Records,62
1nlaLDMPSzXL8G5LPBDhwd,MONEY ON THE DASH,2,single,2023-01-20,"Not Fit For Society, Inc./Good Luck Have Fun Records",70
27rVuwJ0g0eKRpnvEhQl3G,Tell It To My Heart,1,single,2021-10-29,Universal-Island Records Ltd.,64
